,Log_Negativity,Coherent_Information,Entangling_Capability,Effective_Dimension,Expressibility,Performance
28750,-1.69E-07,2.97E-18,1.948852589,,257.9677624,
28751,-1.69E-07,1.19E-17,1.950279478,,257.9677624,
28752,-1.69E-07,-8.33E-18,1.947607916,,257.9072516,
28753,-1.69E-07,3.12E-17,1.953441411,,257.8929504,
28754,-1.69E-07,1.04E-17,1.950604383,,257.8929504,
28755,-1.69E-07,4.16E-17,1.955598494,,257.8895916,
28756,-1.69E-07,-2.08E-17,1.945610272,,0,
28757,-1.69E-07,-2.08E-17,1.945610272,,0,
28758,-1.69E-07,-2.08E-17,1.945610272,,0,
28759,-1.69E-07,-2.08E-17,1.945610272,,0,
28760,-1.69E-07,4.16E-17,1.955598494,,0,
28761,-1.69E-07,4.16E-17,1.955598494,,0,
28762,-1.69E-07,4.16E-17,1.955598494,,0,
28763,-1.69E-07,2.08E-18,1.948287861,,258.0929613,
28764,-1.69E-07,6.68E-17,1.949442929,,153.8729382,
28765,-8.63E-08,5.39E-17,1.948425648,,153.8370683,
28766,-1.69E-07,1.96E-17,1.948016445,3.143220747,191.9559748,
28767,-1.81E-07,-1.89E-16,1.94945216,,258.0929613,
28768,-1.81E-07,-6.74E-17,1.94788474,,183.6074061,
28769,-8.63E-08,1.19E-18,1.946788348,,183.6074061,
28770,-1.81E-07,-8.27E-17,1.947108036,3.138912587,216.153694,
28771,1.17E-08,0,1.948486539,,258.0929613,
28772,1.17E-08,5.31E-18,1.947389106,,174.5054054,
28773,-8.63E-08,1.88E-17,1.946230377,,183.5719575,
28774,1.17E-08,3.69E-18,1.94738493,3.133226731,201.0896938,
28775,4.86E-07,-9.71E-18,1.947523423,,258.0929613,
28776,4.86E-07,-9.43E-18,1.949030811,,144.8145139,
28777,-8.63E-08,3.85E-17,1.947901854,,159.2242593,
28778,4.86E-07,-5.02E-17,1.947546783,3.124971414,193.9533636,
28779,-4.35E-07,0,1.947101049,,258.0929613,
28780,-4.35E-07,-7.18E-17,1.948352796,,169.780165,
28781,-8.63E-08,3.06E-17,1.947162651,,169.780165,
28782,-4.35E-07,-1.43E-17,1.947480674,3.136431309,205.8719164,
28783,1.88E-07,-2.01E-16,1.946836332,,258.0929613,
28784,1.88E-07,-3.09E-17,1.950587733,,127.9262443,
28785,-8.63E-08,5.64E-17,1.949444622,,148.5829618,
28786,1.88E-07,-2.25E-16,1.948232226,3.157734035,165.9999693,
28787,2.70E-07,0,1.948722027,,258.0929613,
28788,2.70E-07,2.69E-17,1.949598591,,136.5931715,
28789,-8.63E-08,7.60E-17,1.948379461,,151.2212792,
28790,2.70E-07,1.11E-17,1.947934066,3.131886342,174.6893257,
28791,-4.90E-07,-6.25E-17,1.946798078,,258.0929613,
28792,-4.90E-07,-6.38E-17,1.948608463,,169.7474185,
28793,-8.63E-08,8.35E-18,1.947324718,,169.7338666,
28794,-4.90E-07,-1.20E-16,1.947715352,3.139288609,205.8260125,
28795,-2.67E-07,6.25E-18,1.946940058,,258.0929613,
28796,-2.67E-07,-7.17E-17,1.949758806,,153.8035871,
28797,-8.63E-08,2.93E-17,1.948476522,,153.7978236,
28798,-2.67E-07,-2.47E-17,1.948231889,3.140402322,187.7017299,
28799,1.17E-07,-3.89E-17,1.946977446,,258.0929613,
28800,1.17E-07,-3.30E-17,1.948553843,,151.8785579,
28801,-8.63E-08,3.29E-17,1.947182099,,164.102525,
28802,1.17E-07,-4.79E-17,1.947891646,3.150286972,190.7034963,
28803,-4.67E-08,1.39E-17,1.947311135,,259.8512833,
28804,-4.67E-08,5.94E-17,1.946703408,,259.8512833,
28805,-4.67E-08,4.09E-17,1.947902441,,216.2720112,
28806,-4.67E-08,4.92E-17,1.947332728,,233.455767,
28807,-4.67E-08,4.68E-17,1.94788697,,212.1481982,
28808,-4.67E-08,4.94E-17,1.948602274,,187.4877489,
28809,-4.67E-08,4.24E-17,1.949284819,,171.6724926,
28810,-4.67E-08,5.26E-17,1.948785036,,181.1132378,
28811,-4.67E-08,4.40E-17,1.948904697,,180.691854,
28812,-4.67E-08,5.49E-17,1.948476971,,188.851137,
28813,-4.67E-08,5.04E-17,1.949290741,,168.2593884,
28814,-4.67E-08,4.27E-17,1.949207667,,171.6417177,
28815,-4.67E-08,4.83E-17,1.948740541,,182.7693964,
28816,-4.67E-08,4.46E-17,1.948784849,,182.3931248,
28817,-4.67E-08,4.07E-17,1.9493593,,168.0706155,
28818,-4.67E-08,5.49E-17,1.947909661,,207.7469579,
28819,-4.67E-08,5.00E-17,1.948816268,,181.424374,
28820,-4.67E-08,4.64E-17,1.949029194,,175.9651562,
28821,-4.67E-08,5.11E-17,1.94835832,,194.8136862,
28822,-4.67E-08,4.59E-17,1.948213325,,202.8444898,
28823,-4.67E-08,5.01E-17,1.947587329,,224.2181559,
28824,-4.67E-08,3.24E-17,1.949420693,,169.7859563,
28825,-4.67E-08,3.43E-17,1.948742516,,185.6686158,
28826,-4.67E-08,4.28E-17,1.949313423,,170.2708783,
28827,-4.67E-08,3.99E-17,1.949113194,,175.2913384,
28828,-4.67E-08,5.29E-17,1.948410679,,190.8382169,
28829,-4.67E-08,5.85E-17,1.948567757,,217.1236758,
28830,-4.67E-08,3.99E-17,1.947687821,,258.1800812,
28831,-4.67E-08,8.01E-17,1.946455862,,258.1366859,
28832,-4.67E-08,3.28E-17,1.950176676,,258.1366859,
28833,-4.67E-08,5.17E-17,1.94837736,,258.1366859,
28834,-4.67E-08,3.70E-17,1.947962717,,258.0495025,
28835,-4.67E-08,4.86E-17,1.948763632,,258.0495025,
28836,-4.67E-08,6.01E-17,1.94766405,,258.0495025,
28837,-4.67E-08,5.29E-17,1.948945194,,258.0072651,
28838,-4.67E-08,2.87E-17,1.952006128,,257.9677624,
28839,-4.67E-08,6.59E-17,1.94948988,,257.9333243,
28840,-4.67E-08,7.63E-17,1.946504735,,257.9072516,
28841,-4.67E-08,3.47E-17,1.948752782,,257.9072516,
28842,-4.67E-08,3.47E-17,1.948752782,,257.9072516,
28843,-4.67E-08,3.47E-17,1.948752782,,257.9072516,
28844,-4.67E-08,9.71E-17,1.946235934,,257.9072516,
28845,-4.67E-08,5.55E-17,1.95019443,,257.9072516,
28846,-4.67E-08,4.86E-17,1.949713881,,257.8895916,
28847,-4.67E-08,1.39E-17,1.950161881,,257.8895916,
28848,-4.67E-08,1.39E-17,1.947311135,,257.8895306,
28849,-4.67E-08,1.39E-17,1.947311135,,257.8895306,
28850,-4.67E-08,1.39E-17,1.947311135,,257.8895306,
28851,-4.67E-08,6.59E-17,1.946639135,,257.8895306,
28852,-4.67E-08,6.59E-17,1.946639135,,257.8895306,
28853,-4.67E-08,1.39E-17,1.947311135,,257.8895306,
28854,-4.67E-08,6.59E-17,1.946639135,,257.8895306,
28855,-4.67E-08,1.18E-16,1.945967134,,257.8895306,
28856,-4.67E-08,1.39E-17,1.951587254,,257.8895306,
28857,-4.67E-08,1.39E-17,1.951587254,,257.8895306,
28858,-4.67E-08,1.39E-17,1.947311135,,0,
28859,-4.67E-08,1.18E-16,1.945967134,,0,
28860,-4.67E-08,1.39E-17,1.947311135,,0,
28861,-4.67E-08,1.39E-17,1.947311135,,0,
28862,-4.67E-08,1.18E-16,1.945967134,,0,
28863,-4.67E-08,1.39E-17,1.947311135,,0,
28864,-4.67E-08,1.18E-16,1.945967134,,0,
28865,-4.67E-08,1.39E-17,1.955863372,,0,
28866,-4.67E-08,1.18E-16,1.945967134,,0,
28867,-4.67E-08,1.39E-17,1.955863372,,0,
28868,-4.67E-08,4.51E-17,1.947763159,,258.0929613,
28869,-4.67E-08,8.59E-17,1.949166284,,159.3786379,
28870,-8.63E-08,6.32E-17,1.947789966,,159.3478052,
28871,-4.67E-08,1.90E-17,1.94772446,3.142790661,201.0129789,
28872,-1.08E-07,3.55E-16,1.947798197,,258.0929613,
28873,-1.08E-07,9.32E-18,1.949160965,,161.8507666,
28874,-8.63E-08,5.53E-18,1.947750155,,161.8507666,
28875,-1.08E-07,1.95E-16,1.948025508,3.14520684,196.3880175,
28876,2.20E-08,1.80E-16,1.947403094,,258.0929613,
28877,2.20E-08,-7.43E-17,1.948738616,,156.8139437,
28878,-8.63E-08,-7.48E-18,1.947273394,,172.8953331,
28879,2.20E-08,-2.17E-17,1.948035657,3.137888337,188.9669227,
28880,-5.94E-07,-1.73E-17,1.949812788,,258.0929613,
28881,-5.94E-07,-2.60E-17,1.9497389,,153.7779892,
28882,-8.63E-08,3.46E-17,1.948275187,,153.7675711,
28883,-5.94E-07,-1.08E-17,1.949149063,3.144475005,169.8336333,
28884,3.89E-07,-1.08E-16,1.94798176,,258.0929613,
28885,3.89E-07,-5.38E-17,1.94958756,,142.4640108,
28886,-8.63E-08,4.25E-17,1.948076007,,155.5157406,
28887,3.89E-07,-3.14E-17,1.948217062,3.140572108,177.3057441,
28888,-2.90E-07,2.84E-17,1.947642776,,258.0929613,
28889,-2.90E-07,1.07E-16,1.949828185,,152.505205,
28890,-8.63E-08,8.57E-17,1.948305563,,152.4893732,
28891,-2.90E-07,1.16E-16,1.947982667,3.147177342,205.969246,
28892,-1.98E-07,-6.45E-17,1.950496995,,258.0929613,
28893,-1.98E-07,-1.34E-17,1.948221347,,187.5971131,
28894,-8.63E-08,2.53E-17,1.946594424,,187.564338,
28895,-1.98E-07,-2.23E-17,1.94786751,3.141890653,205.8199543,
28896,1.02E-07,-5.55E-18,1.948725173,,258.0929613,
28897,1.02E-07,6.58E-17,1.948623901,,167.5980694,
28898,-8.63E-08,3.10E-17,1.946973512,,176.2060087,
28899,1.02E-07,1.75E-17,1.947871351,3.145757103,196.0130859,
28900,-4.36E-08,-6.52E-17,1.949740031,,258.0929613,
28901,-4.36E-08,2.06E-16,1.949566419,,157.3364459,
28902,-8.63E-08,3.88E-17,1.94792373,,157.304002,
28903,-4.36E-08,-4.03E-17,1.948399236,3.163127923,196.3837109,
28904,2.35E-07,2.50E-17,1.949057073,,258.0929613,
28905,2.35E-07,2.39E-17,1.949279312,,149.9856451,
28906,-8.63E-08,3.94E-17,1.947584335,,164.080028,
28907,2.35E-07,3.01E-17,1.947873975,3.155067176,202.216673,
28908,-3.24E-07,-1.04E-16,1.947656616,,259.8512833,
28909,-3.24E-07,-1.05E-16,1.94724225,,259.8512833,
28910,-3.24E-07,-1.05E-16,1.94799784,,219.3882656,
28911,-3.24E-07,-1.05E-16,1.948645575,,197.5549492,
28912,-3.24E-07,-1.07E-16,1.949254559,,179.0754734,
28913,-3.24E-07,-1.07E-16,1.948491849,,198.8525069,
28914,-3.24E-07,-1.05E-16,1.949519313,,172.0756455,
28915,-3.24E-07,-1.06E-16,1.94877107,,194.8049807,
28916,-3.24E-07,-1.07E-16,1.948253159,,210.1758155,
28917,-3.24E-07,-1.07E-16,1.948277665,,214.3499247,
28918,-3.24E-07,-1.08E-16,1.948580529,,198.9042654,
28919,-3.24E-07,-1.05E-16,1.948191334,,214.3156886,
28920,-3.24E-07,-1.09E-16,1.948172696,,204.9294264,
28921,-3.24E-07,-1.06E-16,1.950188981,,160.0008936,
28922,-3.24E-07,-1.05E-16,1.94857111,,196.4677431,
28923,-3.24E-07,-1.04E-16,1.948998835,,186.893487,
28924,-3.24E-07,-1.08E-16,1.948212035,,207.4536858,
28925,-3.24E-07,-1.09E-16,1.948477818,,195.2572823,
28926,-3.24E-07,-1.05E-16,1.949547646,,169.2011828,
28927,-3.24E-07,-1.09E-16,1.948715403,,189.8668785,
28928,-3.24E-07,-1.08E-16,1.949296333,,179.6289697,
28929,-3.24E-07,-1.08E-16,1.947850584,,217.165513,
28930,-3.24E-07,-1.01E-16,1.948482872,,200.2019096,
28931,-3.24E-07,-1.07E-16,1.948060173,,217.165513,
28932,-3.24E-07,-1.08E-16,1.949468935,,173.5612657,
28933,-3.24E-07,-1.09E-16,1.949259345,,173.5612657,
28934,-3.24E-07,-1.08E-16,1.949974669,,163.2026043,
28935,-3.24E-07,-1.07E-16,1.948583558,,244.5118366,
28936,-3.24E-07,-1.08E-16,1.949205037,,258.2227822,
28937,-3.24E-07,-1.07E-16,1.948065479,,258.1366859,
28938,-3.24E-07,-1.09E-16,1.948474342,,258.1366859,
28939,-3.24E-07,-1.07E-16,1.947944807,,258.1366859,
28940,-3.24E-07,-9.78E-17,1.947812157,,258.0929613,
28941,-3.24E-07,-9.71E-17,1.948925606,,258.0929613,
28942,-3.24E-07,-1.08E-16,1.948954334,,258.0929613,
28943,-3.24E-07,-1.07E-16,1.948384727,,258.0072651,
28944,-3.24E-07,-1.07E-16,1.948384727,,258.0072651,
28945,-3.24E-07,-1.07E-16,1.949610613,,258.0072651,
28946,-3.24E-07,-9.19E-17,1.948162752,,258.0072651,
28947,-3.24E-07,-9.54E-17,1.949161675,,258.0072651,
28948,-3.24E-07,-1.10E-16,1.950721883,,257.9677624,
28949,-3.24E-07,-1.09E-16,1.950040713,,257.9333243,
28950,-3.24E-07,-1.07E-16,1.949087074,,257.9072516,
28951,-3.24E-07,-1.10E-16,1.946594698,,257.9072516,
28952,-3.24E-07,-1.11E-16,1.95221347,,257.9072516,
28953,-3.24E-07,-1.10E-16,1.952478949,,257.9072516,
28954,-3.24E-07,-1.11E-16,1.951232761,,257.8929504,
28955,-3.24E-07,-1.09E-16,1.951564611,,257.8929504,
28956,-3.24E-07,-1.11E-16,1.951232761,,257.8895306,
28957,-3.24E-07,-1.11E-16,1.951232761,,257.8895306,
28958,-3.24E-07,-1.08E-16,1.95189646,,257.8895306,
28959,-3.24E-07,-1.08E-16,1.95189646,,257.8895306,
28960,-3.24E-07,-1.08E-16,1.95189646,,257.8895306,
28961,-3.24E-07,-1.08E-16,1.946992917,,257.8895306,
28962,-3.24E-07,-1.08E-16,1.95189646,,257.8895306,
28963,-3.24E-07,-1.08E-16,1.95189646,,257.8895306,
28964,-3.24E-07,-1.08E-16,1.95189646,,257.8895306,
28965,-3.24E-07,-1.08E-16,1.95189646,,257.8895306,
28966,-3.24E-07,-1.08E-16,1.95189646,,257.8895306,
28967,-3.24E-07,-1.11E-16,1.951232761,,257.8895306,
28968,-3.24E-07,-1.08E-16,1.95189646,,257.8895306,
28969,-3.24E-07,-1.11E-16,1.946329218,,0,
28970,-3.24E-07,-1.07E-16,1.949087074,,258.0929613,
28971,-3.24E-07,2.97E-17,1.948706868,,172.7841249,
28972,-8.63E-08,2.60E-17,1.946936314,,172.7841249,
28973,-3.24E-07,-1.15E-16,1.948090621,3.142185772,201.0112987,
28974,-1.22E-07,-1.53E-16,1.947608487,,258.0929613,
28975,-1.22E-07,-1.69E-16,1.9495887,,159.4229628,
28976,-8.63E-08,3.27E-17,1.947848354,,159.4178323,
28977,-1.22E-07,-1.21E-16,1.948834414,3.161979547,187.7512711,
28978,-7.49E-09,6.31E-17,1.949599356,,258.0929613,
28979,-7.49E-09,-8.68E-17,1.950006887,,138.4367455,
28980,-8.63E-08,3.77E-17,1.948257662,,157.29788,
28981,-7.49E-09,-1.52E-17,1.94839827,3.157235244,178.7418108,
28982,1.02E-07,7.91E-17,1.949895833,,258.0929613,
28983,1.02E-07,6.78E-17,1.949246519,,155.2805146,
28984,-8.63E-08,3.27E-17,1.94742127,,166.8949465,
28985,1.02E-07,3.91E-17,1.947966033,3.136434635,205.5616538,
28986,2.69E-07,4.86E-18,1.949794339,,258.0929613,
28987,2.69E-07,-8.35E-17,1.948569623,,173.128944,
28988,-8.63E-08,-5.42E-18,1.946670024,,183.5839242,
28989,2.69E-07,1.25E-17,1.94803509,3.137464306,206.3186222,
28990,4.05E-07,4.37E-17,1.94800256,,258.0929613,
28991,4.05E-07,1.47E-16,1.950513263,,134.6030127,
28992,-8.63E-08,5.53E-17,1.948687616,,151.2053063,
28993,4.05E-07,2.35E-17,1.948360708,3.142525961,191.0219423,
28994,2.43E-08,1.39E-17,1.948877403,,258.0929613,
28995,2.43E-08,5.42E-18,1.949212946,,161.9256781,
28996,-8.63E-08,7.16E-18,1.947297266,,173.0966699,
28997,2.43E-08,6.51E-19,1.948224931,3.141680796,202.8215222,
28998,-8.82E-08,-8.33E-18,1.950145202,,258.0929613,
28999,-8.82E-08,8.89E-18,1.950692933,,151.3059904,
29000,-8.63E-08,5.57E-17,1.948824311,,151.2843959,
29001,-8.82E-08,-3.36E-18,1.949013231,3.151268474,187.750561,
29002,2.28E-07,-1.33E-16,1.947383869,,258.0929613,
29003,2.28E-07,-3.27E-17,1.949880497,,145.6249463,
29004,-8.63E-08,4.56E-17,1.947941746,,161.6348612,
29005,2.28E-07,-5.88E-17,1.948035291,3.151465108,211.9451469,
29006,-2.90E-07,-4.72E-17,1.948386671,,258.0929613,
29007,-2.90E-07,-1.52E-16,1.950188467,,157.4525669,
29008,-8.63E-08,6.06E-17,1.948231937,,157.4260654,
29009,-2.90E-07,-4.04E-17,1.948077486,3.13765085,216.234433,
29010,3.11E-07,0,1.947969852,,,
29011,3.11E-07,0,1.947484632,,259.8512833,
29012,3.11E-07,-4.07E-17,1.948329093,,199.0773256,
29013,3.11E-07,-4.52E-17,1.948348773,,195.727808,
29014,3.11E-07,-6.53E-17,1.949052825,,163.4666373,
29015,3.11E-07,-7.19E-17,1.949062132,,162.65102,
29016,3.11E-07,-6.11E-17,1.948749118,,176.0407744,
29017,3.11E-07,-6.88E-17,1.948942285,,166.8668198,
29018,3.11E-07,-3.31E-17,1.948014256,,210.0233064,
29019,3.11E-07,-8.94E-17,1.949401313,,146.2116395,
29020,3.11E-07,-1.05E-16,1.949650263,,133.9854962,
29021,3.11E-07,-8.30E-17,1.949059683,,150.1721329,
29022,3.11E-07,-1.06E-16,1.949616449,,132.2343673,
29023,3.11E-07,-1.15E-16,1.949870477,,128.6253156,
29024,3.11E-07,-1.07E-16,1.949718987,,133.0873473,
29025,3.11E-07,-1.37E-16,1.950521255,,107.2764757,
29026,3.11E-07,-6.90E-17,1.94884931,,168.0110538,
29027,3.11E-07,-1.06E-16,1.950370064,,110.8849554,
29028,3.11E-07,-2.54E-17,1.948801351,,169.9094185,
29029,3.11E-07,-1.25E-16,1.950231208,,120.6936663,
29030,3.11E-07,-9.22E-17,1.94988823,,131.9352248,
29031,3.11E-07,-1.17E-16,1.950137417,,123.7793441,
29032,3.11E-07,-1.10E-16,1.949726646,,131.3123912,
29033,3.11E-07,-1.61E-16,1.951071045,,91.98765247,
29034,3.11E-07,-7.10E-17,1.948759464,,159.6070793,
29035,3.11E-07,-1.01E-16,1.949744172,,129.5194653,
29036,3.11E-07,-8.62E-17,1.949303354,,209.8419288,
29037,3.11E-07,-1.15E-16,1.949903974,,190.8747639,
29038,3.11E-07,-6.19E-17,1.948636523,,258.2227822,
29039,3.11E-07,-6.71E-17,1.948910647,,258.1800812,
29040,3.11E-07,-7.32E-17,1.949141048,,258.1366859,
29041,3.11E-07,-8.05E-17,1.949389308,,258.0929613,
29042,3.11E-07,-1.21E-16,1.950230176,,258.0929613,
29043,3.11E-07,-1.01E-16,1.949580246,,258.0072651,
29044,3.11E-07,-1.15E-16,1.95018499,,257.9677624,
29045,3.11E-07,-8.05E-17,1.949389308,,257.9072516,
29046,3.11E-07,-1.61E-16,1.951333326,,257.9072516,
29047,3.11E-07,0,1.947314149,,257.8929504,
29048,3.11E-07,0,1.947642,,257.8929504,
29049,3.11E-07,0,1.946986298,,257.8929504,
29050,3.11E-07,-1.01E-16,1.949744172,,257.8929504,
29051,3.11E-07,-1.01E-16,1.949744172,,257.8929504,
29052,3.11E-07,-1.01E-16,1.94941632,,257.8929504,
29053,3.11E-07,-2.01E-16,1.951846343,,257.8929504,
29054,3.11E-07,-1.42E-16,1.953838306,,257.8929504,
29055,3.11E-07,-4.02E-16,1.956378537,,,
29056,3.11E-07,0,1.946658446,,,
29057,3.11E-07,0,1.946658446,,,
29058,3.11E-07,-4.02E-16,1.956378537,,,
29059,3.11E-07,-4.02E-16,1.956378537,,,
29060,3.11E-07,-4.02E-17,1.948417299,,258.0929613,
29061,3.11E-07,-1.66E-17,1.948853008,,178.024465,
29062,-8.63E-08,7.05E-18,1.946794054,,187.628772,
29063,3.11E-07,-4.16E-17,1.948373741,3.142924372,202.1513257,
29064,2.29E-07,6.11E-17,1.948024414,,258.0929613,
29065,2.29E-07,1.22E-16,1.949466087,,153.8431837,
29066,-8.63E-08,2.27E-17,1.947382968,,166.535132,
29067,2.29E-07,-3.31E-17,1.947937855,3.139611546,214.1206835,
29068,3.37E-08,9.02E-17,1.948576552,,258.0929613,
29069,3.37E-08,1.04E-16,1.949453153,,155.7619896,
29070,-8.63E-08,2.28E-17,1.947348993,,166.8332224,
29071,3.37E-08,3.68E-17,1.948964989,3.144032508,177.6015744,
29072,-2.68E-07,-1.54E-16,1.94766254,,258.0929613,
29073,-2.68E-07,-1.01E-16,1.950510336,,155.5247106,
29074,-8.63E-08,3.18E-17,1.948459256,,155.4875977,
29075,-2.68E-07,-1.19E-16,1.948909661,3.146487935,191.9879917,
29076,9.33E-08,-2.57E-16,1.948529952,,258.0929613,
29077,9.33E-08,1.37E-16,1.949826123,,149.4669504,
29078,-8.63E-08,2.78E-17,1.947694431,,166.8386104,
29079,9.33E-08,-1.48E-16,1.948887334,3.140143244,186.1921239,
29080,-3.64E-07,0,1.947327571,,258.0929613,
29081,-3.64E-07,4.64E-17,1.95040959,,153.870716,
29082,-8.63E-08,4.74E-17,1.948281953,,153.8435562,
29083,-3.64E-07,-7.98E-17,1.949148057,3.139185808,192.0398863,
29084,-2.17E-07,2.22E-17,1.949550461,,258.0929613,
29085,-2.17E-07,5.94E-17,1.949667255,,166.8445542,
29086,-8.63E-08,2.29E-17,1.947466002,,166.7562159,
29087,-2.17E-07,5.23E-17,1.948613145,3.149639708,205.9288883,
29088,2.00E-07,-1.53E-17,1.949447434,,258.0929613,
29089,2.00E-07,8.67E-18,1.949643259,,161.788898,
29090,-8.63E-08,1.37E-17,1.947433767,,176.263738,
29091,2.00E-07,-1.19E-18,1.948368665,3.152140714,207.6876275,
29092,-3.56E-09,3.12E-17,1.948767491,,258.0929613,
29093,-3.56E-09,-4.03E-17,1.948730231,,182.9530446,
29094,-8.63E-08,-1.27E-17,1.946415168,,191.8466568,
29095,-3.56E-09,8.72E-17,1.948540688,3.143774391,205.5151575,
29096,1.99E-07,1.80E-17,1.947931988,,258.0929613,
29097,1.99E-07,-3.58E-18,1.949290725,,161.6763412,
29098,-8.63E-08,1.34E-17,1.946962189,,172.7685066,
29099,1.99E-07,2.75E-17,1.948483525,3.147050298,206.0990269,
29100,-6.46E-08,0,1.948245748,,259.8512833,
29101,-6.46E-08,1.85E-16,1.947789373,,259.8512833,
29102,-6.46E-08,1.74E-16,1.948562673,,223.3816078,
29103,-6.46E-08,1.57E-16,1.948832131,,213.8516987,
29104,-6.46E-08,1.80E-16,1.949175113,,198.7497078,
29105,-6.46E-08,1.76E-16,1.949497299,,188.1578577,
29106,-6.46E-08,1.99E-16,1.949857692,,176.5434554,
29107,-6.46E-08,1.40E-16,1.949986449,,176.4862523,
29108,-6.46E-08,1.87E-16,1.949264674,,194.8049807,
29109,-6.46E-08,1.43E-16,1.949584851,,187.4269072,
29110,-6.46E-08,1.27E-16,1.949930058,,178.5772926,
29111,-6.46E-08,2.53E-16,1.948951726,,199.9730395,
29112,-6.46E-08,1.52E-16,1.950131575,,171.9596377,
29113,-6.46E-08,1.55E-16,1.949726229,,182.5232986,
29114,-6.46E-08,2.03E-16,1.949387389,,189.8976787,
29115,-6.46E-08,1.56E-16,1.95007446,,174.2402628,
29116,-6.46E-08,1.86E-16,1.949749522,,179.6691324,
29117,-6.46E-08,1.48E-16,1.950225478,,169.5021766,
29118,-6.46E-08,2.46E-16,1.949030121,,197.1080647,
29119,-6.46E-08,2.07E-16,1.949522685,,185.1680203,
29120,-6.46E-08,1.95E-16,1.949617979,,183.0867326,
29121,-6.46E-08,1.05E-16,1.95032036,,172.0197155,
29122,-6.46E-08,2.06E-16,1.949550583,,185.0428742,
29123,-6.46E-08,2.88E-16,1.948675434,,207.4585309,
29124,-6.46E-08,1.20E-16,1.950224396,,172.5792219,
29125,-6.46E-08,1.58E-16,1.949523956,,188.6585848,
29126,-6.46E-08,2.34E-16,1.947669747,,258.420952,
29127,-6.46E-08,1.46E-16,1.948811863,,214.9660367,
29128,-6.46E-08,2.34E-16,1.947669747,,258.420952,
29129,-6.46E-08,1.46E-16,1.949274921,,197.3524613,
29130,-6.46E-08,1.86E-16,1.948768929,,212.5389709,
29131,-6.46E-08,6.59E-17,1.949125628,,209.8482831,
29132,-6.46E-08,1.41E-16,1.948992993,,206.8503318,
29133,-6.46E-08,2.26E-16,1.948265864,,242.23067,
29134,-6.46E-08,2.43E-16,1.948929907,,258.2227822,
29135,-6.46E-08,2.20E-16,1.949094921,,258.1800812,
29136,-6.46E-08,1.32E-16,1.950700095,,258.1800812,
29137,-6.46E-08,1.92E-16,1.950805399,,258.1366859,
29138,-6.46E-08,1.58E-16,1.952024469,,258.0929613,
29139,-6.46E-08,2.82E-16,1.950399982,,258.0495025,
29140,-6.46E-08,5.86E-17,1.950880096,,258.0495025,
29141,-6.46E-08,2.34E-16,1.949521979,,258.0495025,
29142,-6.46E-08,3.30E-16,1.948477627,,258.0072651,
29143,-6.46E-08,1.32E-16,1.950005508,,258.0072651,
29144,-6.46E-08,1.76E-16,1.947813747,,257.9333243,
29145,-6.46E-08,1.76E-16,1.949202921,,257.9333243,
29146,-6.46E-08,1.76E-16,1.949202921,,257.9333243,
29147,-6.46E-08,1.76E-16,1.949202921,,257.9333243,
29148,-6.46E-08,1.76E-16,1.950592095,,257.9333243,
29149,-6.46E-08,1.76E-16,1.950592095,,257.9333243,
29150,-6.46E-08,1.05E-16,1.952987574,,257.9072516,
29151,-6.46E-08,2.11E-16,1.949394356,,257.9072516,
29152,-6.46E-08,1.05E-16,1.947986547,,257.9072516,
29153,-6.46E-08,2.11E-16,1.947727347,,257.9072516,
29154,-6.46E-08,1.05E-16,1.947931067,,257.9072516,
29155,-6.46E-08,2.11E-16,1.947671867,,257.9072516,
29156,-6.46E-08,1.05E-16,1.949598076,,257.9072516,
29157,-6.46E-08,1.05E-16,1.951209605,,257.9072516,
29158,-6.46E-08,0,1.95241327,,257.8929504,
29159,-6.46E-08,1.32E-16,1.950005508,,257.8929504,
29160,-6.46E-08,1.32E-16,1.950005508,,257.8929504,
29161,-6.46E-08,0,1.950329509,,257.8929504,
29162,-6.46E-08,0,1.948245748,,257.8895916,
29163,-6.46E-08,3.52E-16,1.947381746,,257.8895916,
29164,-6.46E-08,1.76E-16,1.950592095,,257.8895916,
29165,-6.46E-08,1.76E-16,1.953370443,,257.8895916,
29166,-6.46E-08,3.19E-16,1.953226104,,257.8895916,
29167,-6.46E-08,5.55E-17,1.956779117,,257.8895306,
29168,-6.46E-08,1.58E-16,1.948690452,,258.0929613,
29169,-6.46E-08,7.75E-17,1.950608925,,157.392759,
29170,-8.63E-08,2.43E-17,1.948372878,,157.3477956,
29171,-6.46E-08,1.05E-16,1.949246709,3.134781617,192.0398863,
29172,-1.38E-07,-1.55E-16,1.950512732,,258.0929613,
29173,-1.38E-07,-3.97E-17,1.949869363,,166.8982445,
29174,-8.63E-08,4.97E-17,1.947553782,,166.8542694,
29175,-1.38E-07,-9.03E-17,1.948727482,3.14165001,205.9304814,
29176,-4.64E-08,1.53E-17,1.950408905,,258.0929613,
29177,-4.64E-08,9.13E-17,1.949219653,,183.6044102,
29178,-8.63E-08,4.34E-18,1.94682252,,183.5698573,
29179,-4.64E-08,7.26E-17,1.948547207,3.149328007,221.8223337,
29180,6.68E-09,-8.33E-17,1.949216572,,258.0929613,
29181,6.68E-09,7.25E-17,1.949906783,,155.6580223,
29182,-8.63E-08,1.43E-17,1.947538745,,169.7734924,
